,Sentence,CF,SF,CbD,DI,Violation,Distribution
10,The hardworking bee gathered pollen from the lovely flower. It was generating pollen.,0.48314377102377604,0.4831437710250366,-4.136349267990234,2.543198984921366,1.581968930389607,"[[0.13838007 0.51876391 0.07219794 0.27065808]
 [0.11434319 0.54280079 0.05965702 0.283199  ]
 [0.07648909 0.2867449  0.13408892 0.50267709]
 [0.06320279 0.3000312  0.11079742 0.52596859]]"
11,The sailors abandoned the ill-designed boats. They were navigating poorly.,0.7503608472867017,0.75036084733817,-4.195613255995754,3.00144338935268,1.581968930389607,"[[0.03341281 0.40232192 0.04326872 0.52099655]
 [0.27724683 0.1584879  0.35902752 0.20523776]
 [0.06341887 0.7636235  0.01326266 0.15969497]
 [0.52622584 0.30081653 0.1100485  0.06290913]]"
12,The hardworking bee gathered pollen from the intricate flower. It was a treasure.,0.5221761951406426,0.5221761952273638,-3.370458499078848,2.088704780910148,1.581968930389607,"[[0.01169169 0.009813   0.5319892  0.44650611]
 [0.00477388 0.01673082 0.21721839 0.76127692]
 [0.21236242 0.1782388  0.33131847 0.27808031]
 [0.08671045 0.30389077 0.13528182 0.47411697]]"
13,The brave students learned from the stimulating books. They were convincing.,0.8122193710044379,0.8122193710113528,-4.374446201926611,3.36153062736165,1.5819689303896065,"[[0.03756396 0.59442492 0.02187373 0.3461374 ]
 [0.38161105 0.25037782 0.22221453 0.14579659]
 [0.05180928 0.81984778 0.00762841 0.12071454]
 [0.52632883 0.34532822 0.07749675 0.05084619]]"
14,The sailors left the navy boats. They were facing the storm.,0.6444712732978328,0.6444712732932167,-5.927576611927662,4.653068501477415,1.581968930389607,"[[0.0502014  0.66450998 0.0200387  0.26524992]
 [0.11498161 0.59972977 0.04589677 0.23939185]
 [0.04774039 0.63193384 0.02249972 0.29782605]
 [0.10934489 0.57032934 0.05153349 0.26879228]]"
15,The serrated knife scraped the old fence surrounding the garden. It was a separating the yards.,0.48088911352201913,0.480889113542201,-4.223590008156125,2.5202006525899057,1.581968930389607,"[[0.01454177 0.01400318 0.4948923  0.47656275]
 [0.0114182  0.01712676 0.3885893  0.58286574]
 [0.12778973 0.12305672 0.38164434 0.36750921]
 [0.10034046 0.15050599 0.29966704 0.44948651]]"
16,The precision knife cut through the fence surrounding the property. It was separating the fields.,0.42145863376681314,0.421458633799664,-3.1261986253412157,1.950885866114979,1.581968930389607,"[[0.42360543 0.4473919  0.06273984 0.06626283]
 [0.84840952 0.02258781 0.12565721 0.00334546]
 [0.2698221  0.28497327 0.21652316 0.22868146]
 [0.54040772 0.01438766 0.43365901 0.01154561]]"
17,The activist people held a vigil against the government. They were demanding a voice.,0.7045335794569401,0.7045335794505538,-3.711916367101196,2.8181343178022145,1.5819689303896065,"[[0.00401823 0.15561717 0.02115308 0.81921151]
 [0.071351   0.0882844  0.37561126 0.46475334]
 [0.01836763 0.71133726 0.00680368 0.26349142]
 [0.32615055 0.40355435 0.12081171 0.14948339]]"
18,The diligent birds pecked at the mouth-watering seeds. They were a filling food.,0.6174892495793928,0.617489249580885,-3.3253720879408455,2.469956998331586,1.581968930389607,"[[0.01012949 0.08538686 0.09592033 0.80856331]
 [0.0681037  0.02741266 0.64490191 0.25958174]
 [0.02920472 0.24618206 0.07684511 0.64776812]
 [0.19635232 0.07903446 0.51665329 0.20795993]]"
19,The police chased the criminals for hours. They were notorious and dangerous.,0.6564464744330776,0.6564464745390091,-4.107961556555425,2.6257858981677504,1.581968930389607,"[[0.3022094  0.26260203 0.23285307 0.2023355 ]
 [0.42259617 0.14221526 0.32561137 0.1095772 ]
 [0.0490979  0.04266316 0.48596457 0.42227436]
 [0.06865632 0.02310474 0.67955122 0.22868771]]"
20,The sniper took out the terrorist. He was a ruthless assassin.,0.6566243359490866,0.6566243359524948,-3.8412993181526014,2.6264973438411667,1.5819689303896065,"[[0.10373476 0.08427589 0.44801461 0.36397474]
 [0.15880037 0.02921028 0.68583461 0.12615474]
 [0.41270133 0.33528562 0.13904804 0.11296501]
 [0.63177594 0.116211   0.21285904 0.03915401]]"
21,The monstrous storm destroyed the flight. It was bringing high winds.,0.5366462596343773,0.536646261050701,-4.107385896091391,2.5318216573730217,1.581968930389607,"[[0.00662242 0.36329702 0.01127991 0.61880064]
 [0.10121377 0.26870568 0.17239652 0.45768403]
 [0.00992771 0.54462088 0.00797462 0.43747679]
 [0.1517302  0.40281839 0.12188009 0.32357132]]"
22,The treacherous storm cancelled the flight. It was flying to Hawaii.,0.3353448473457582,0.33534484734035286,-3.4101015362924425,1.9496707712892998,1.581968930389607,"[[0.58030705 0.0441402  0.34900612 0.02654663]
 [0.27594041 0.34850683 0.16595507 0.20959769]
 [0.63376564 0.04820644 0.29554753 0.02248038]
 [0.30136038 0.38061171 0.1405351  0.17749282]]"
23,The diligent birds tried the tall seeds. They were fearless.,0.5633592950323153,0.5633592950245578,-3.685938345099725,2.298738408744283,1.581968930389607,"[[0.04083854 0.58751381 0.02415452 0.34749313]
 [0.40194297 0.22640939 0.2377347  0.13391295]
 [0.01945756 0.27992143 0.0455355  0.65508551]
 [0.19150605 0.10787294 0.44817161 0.2524494 ]]"
24,The imaginative bee buzzed around the sweet flower. It was abundant with pollen.,0.4736419302499154,0.473641930179166,-3.047549570133099,1.894567720999814,1.5819689303896072,"[[0.43347334 0.50303149 0.02938956 0.03410561]
 [0.86928644 0.06721839 0.05893775 0.00455742]
 [0.24163594 0.28041052 0.22122696 0.25672658]
 [0.48457616 0.03747031 0.44364803 0.0343055 ]]"
25,The diligent birds chose the overlooked seeds. They were a quick snack.,0.7844232371582605,0.7844232373176099,-4.175137750893666,3.137692949270439,1.5819689303896072,"[[0.04433817 0.40640432 0.05402879 0.49522872]
 [0.31607062 0.13467187 0.38515153 0.16410598]
 [0.08683739 0.79595281 0.01152957 0.10568023]
 [0.61903204 0.26375816 0.08219011 0.03501969]]"
26,The sniper assassinated the notorious terrorist. He was a precise marksman.,0.20391604487792991,0.20391604508203542,-1.7143543622150503,0.8535417299599715,1.5819689303896067,"[[0.55408917 0.19503224 0.18556286 0.06531573]
 [0.71394076 0.03518065 0.23909669 0.0117819 ]
 [0.61716842 0.21723533 0.1224836  0.04311265]
 [0.79521803 0.03918572 0.15781943 0.00777682]]"
27,The sharp knife scratched the fence effortlessly. It was weak and unstable.,0.38709875112329495,0.3870987612903547,-1.9736327899684754,1.548121756426839,1.5819689303896067,"[[9.14545658e-01 8.54436317e-02 9.79484394e-06 9.15106895e-07]
 [8.60482449e-01 1.39506841e-01 9.21582342e-06 1.49412741e-06]
 [5.60584860e-01 5.23739912e-02 3.53970593e-01 3.30705556e-02]
 [5.27445982e-01 8.55128690e-02 3.33045683e-01 5.39954664e-02]]"
28,The storm devastated the commercial flight. It was putting lives in peril.,0.37772512974725525,0.37772512976147565,-2.4232670305805617,1.510900519046643,1.5819689303896065,"[[0.812272   0.15149327 0.03053903 0.0056957 ]
 [0.56480513 0.39896014 0.02123501 0.01499972]
 [0.66108932 0.12329685 0.18172171 0.03389211]
 [0.45968178 0.32470439 0.12635836 0.08925547]]"
29,The chirpy birds foraged for the seeds. They were seeking new experiences.,0.8021082372561893,0.8021082372572814,-4.0095878931481925,3.2084329490291257,1.581968930389607,"[[0.19575618 0.63629884 0.03951213 0.12843285]
 [0.02491737 0.80713765 0.00502941 0.16291557]
 [0.05378464 0.17482517 0.18148366 0.58990652]
 [0.00684613 0.22176369 0.02310065 0.74828953]]"
30,The imaginative bee stopped at the pristine flower. It was collecting essential pollen.,0.5069874211697905,0.506987421170273,-3.6247851982218737,2.077822650924374,1.581968930389607,"[[0.28251135 0.42883215 0.11464045 0.17401605]
 [0.49714038 0.21420313 0.20173488 0.08692161]
 [0.0762086  0.11567924 0.3209432  0.48716896]
 [0.13410566 0.05778218 0.5647696  0.24334256]]"
31,The serrated knife scraped the construction fence surrounding the park. It was a rotten and weakened.,0.32538704168434995,0.32538704168479193,-3.2848789020396167,1.7653647019526724,1.581968930389607,"[[0.18307422 0.30668469 0.19073056 0.31951053]
 [0.17655603 0.31320288 0.18393977 0.32630132]
 [0.01809878 0.03031895 0.355706   0.59587627]
 [0.01745439 0.03096334 0.3430414  0.60854086]]"
32,The unwavering people led a protest against the government. They were embezzling public funds.,0.7732378183125345,0.7732378236194286,-4.077138155300251,3.0929512944777136,1.581968930389607,"[[0.33530731 0.1215931  0.39856665 0.14453295]
 [0.07697966 0.37992074 0.09150271 0.45159689]
 [0.69110393 0.25061627 0.04277003 0.01550977]
 [0.15866325 0.78305694 0.00981912 0.04846069]]"
33,The sailors jumped off the navy boats. They were ignoring the warnings.,0.43651660933295244,0.43651660933347514,-3.8756454669213287,2.1492096822539626,1.5819689303896065,"[[0.21364488 0.30170429 0.20091848 0.28373236]
 [0.18080467 0.3345445  0.17003449 0.31461634]
 [0.32640885 0.46094692 0.08815451 0.12448973]
 [0.27623523 0.51112053 0.07460392 0.13804031]]"
34,The clever bee crawled on the flower. It was producing honey.,0.6470737772668358,0.6470737772631101,-3.905855572663315,2.58829510908694,1.581968930389607,"[[0.27879528 0.4206711  0.11978754 0.18074609]
 [0.52879454 0.17067183 0.22720255 0.07333108]
 [0.04341496 0.06550835 0.35516785 0.53590883]
 [0.08234571 0.02657761 0.67365138 0.2174253 ]]"
35,The active bee hovered above the flowering flower. It was an untouched paradise.,0.5562918502070293,0.5562918577180509,-3.694792695687494,2.299859177217952,1.581968930389607,"[[0.36142928 0.4328344  0.09362021 0.11211611]
 [0.18901238 0.6052513  0.04895945 0.15677687]
 [0.09979185 0.11950704 0.35525764 0.42544347]
 [0.05218696 0.16711193 0.18578487 0.59491624]]"
36,The graceful birds foraged for the scattered seeds. They were a juicy delight.,0.6324548618842726,0.6324548618936758,-3.522066461084684,2.4528574413325597,1.5819689303896065,"[[0.0894202  0.64125763 0.03295959 0.23636258]
 [0.53748233 0.19319549 0.19811181 0.07121036]
 [0.02128857 0.15266642 0.10109121 0.7249538 ]
 [0.12796027 0.04599472 0.60763387 0.21841114]]"
37,The bee hovered over the flower. It was full of pollen.,0.5760779760663518,0.5760779792744664,-2.824914512675725,2.13949087316303,1.581968930389607,"[[0.89923911 0.03876003 0.05943886 0.002562  ]
 [0.70957523 0.22842391 0.04690225 0.0150986 ]
 [0.40629276 0.01751249 0.55238521 0.02380954]
 [0.32059913 0.10320612 0.43587836 0.14031639]]"
38,The heart pumped energy-providing blood that rejuvenated cells. It was a brain-oxygenating liquid.,0.35429112043030486,0.3542911208541536,-3.217935901659855,1.4171644836267756,1.5819689303896065,"[[0.48097076 0.32098547 0.11877613 0.07926763]
 [0.35900783 0.44294841 0.08865728 0.10938648]
 [0.34901877 0.23292467 0.25072813 0.16732844]
 [0.26051577 0.32142766 0.18714934 0.23090723]]"
39,The durable knife scratched the swimming fence with care. It was sharp and powerful.,0.8865687125477721,0.886568712548796,-4.312196232430605,3.546274850195184,1.5819689303896072,"[[0.00784994 0.00091765 0.88748636 0.10374606]
 [0.00262279 0.00614479 0.29652341 0.694709  ]
 [0.37561239 0.04390862 0.5197239  0.06075508]
 [0.12549812 0.2940229  0.17364808 0.4068309 ]]"
40,The storm obstructed the flight. It was carrying important documents.,0.5454026558598424,0.5454026558603758,-2.5663929289991136,1.7883801898712404,1.581968930389607,"[[9.15092808e-01 3.67274579e-03 8.09097128e-02 3.24732972e-04]
 [5.04317279e-01 4.14448275e-01 4.45901944e-02 3.66442514e-02]
 [6.70220223e-01 2.68994410e-03 3.25782299e-01 1.30753466e-03]
 [3.69365420e-01 3.03544747e-01 1.79542054e-01 1.47547779e-01]]"
41,The knife punctured the weak fence effortlessly. It was a precise tool.,0.5404336358996495,0.5404336359015067,-3.4558091763281737,2.1617345436184836,1.5819689303896067,"[[0.77022271 0.22630279 0.00268547 0.00078903]
 [0.45450717 0.54201833 0.00158469 0.00188981]
 [0.45116898 0.1325601  0.3217392  0.09453172]
 [0.26623408 0.317495   0.18985778 0.22641314]]"
42,The durable knife sliced through the fence smoothly. It was enclosing the prison yard.,0.10693452413249405,0.10693452436764539,-1.4538594189845209,0.5030445932216678,1.581968930389607,"[[0.64658019 0.21276482 0.10583029 0.0348247 ]
 [0.7546524  0.1046926  0.12351923 0.01713577]
 [0.58979167 0.19407789 0.16261881 0.05351163]
 [0.68837201 0.09549755 0.18979962 0.02633082]]"
43,The people took to the streets against the government. They were risking their safety.,0.9353955996954723,0.9353955998438752,-6.025776738412537,5.584152925987927,1.5819689303896065,"[[3.26626034e-01 6.19734822e-01 1.85129603e-02 3.51261839e-02]
 [1.03770890e-02 9.35983767e-01 5.88166945e-04 5.30509773e-02]
 [2.78106660e-01 5.27674966e-01 6.70323343e-02 1.27186040e-01]
 [8.83560177e-03 7.96946024e-01 2.12965419e-03 1.92088720e-01]]"
44,The adventurous students studied the books. They were struggling to stay awake.,0.8549502848809155,0.8549502848836994,-5.879555298108318,5.202867223503236,1.5819689303896065,"[[0.16783677 0.75100274 0.01482491 0.06633558]
 [0.05870394 0.86013557 0.00518528 0.07597521]
 [0.11478975 0.51363845 0.06787193 0.30369987]
 [0.04014979 0.58827841 0.02373943 0.34783237]]"
45,The skilled sailors slid off the unprotected boats. They were suffering structural damage.,0.6920839388314893,0.692083938861671,-3.7560374892145605,2.768335755517745,1.581968930389607,"[[0.11342076 0.06759809 0.51314801 0.30583313]
 [0.01514745 0.1658714  0.06853142 0.75044973]
 [0.48606876 0.28969406 0.14050002 0.08373717]
 [0.06491496 0.71084785 0.01876392 0.20547327]]"
46,The birds feasted on the crisp seeds. They were savory.,0.551099165636422,0.5510991656347111,-3.8741555052955112,2.204396662539504,1.5819689303896067,"[[0.01797478 0.56400971 0.01291055 0.40510495]
 [0.3095727  0.2724118  0.22235333 0.19566218]
 [0.01256288 0.39419599 0.01832245 0.57491868]
 [0.21636563 0.19039324 0.3155604  0.27768073]]"
47,The students created projects based on the humorous books. They were outdated.,0.5952189507898338,0.5952189507773333,-3.841018566259894,2.4019083384657125,1.581968930389607,"[[0.05925012 0.56498283 0.03566656 0.34010049]
 [0.4340877  0.19014525 0.26130607 0.11446098]
 [0.06550539 0.62463025 0.0294113  0.28045307]
 [0.47991602 0.21021961 0.21547775 0.09438662]]"
48,The heart beat blood that fought infections. It was a sustaining fluid.,0.5045927375069261,0.5045927376651933,-3.2660904370395456,2.2966940652684418,1.5819689303896067,"[[0.76675191 0.14437305 0.07479227 0.01408277]
 [0.68160351 0.22952145 0.06648653 0.02238851]
 [0.28355953 0.05339192 0.55798465 0.1050639 ]
 [0.25207002 0.08488142 0.49602002 0.16702854]]"
49,The storm battered the scheduled flight. It was putting lives in peril.,0.20259940787609432,0.20259940802285925,-2.278988976029652,1.0270835653008996,1.581968930389607,"[[0.62898189 0.11730864 0.21382914 0.03988033]
 [0.43735621 0.30893432 0.14868394 0.10502554]
 [0.66467411 0.12396544 0.17813692 0.03322353]
 [0.46217443 0.32646512 0.12386571 0.08749474]]"
50,The birds chewed on the tempting seeds. They were bursting with flavor.,0.5774171049925163,0.5774171050166315,-4.7703885064286204,3.1848864350678987,1.5819689303896065,"[[0.45900673 0.11786763 0.33667213 0.08645351]
 [0.55145724 0.02541711 0.40448271 0.01864294]
 [0.30118263 0.07734022 0.49449623 0.12698092]
 [0.36184511 0.01667774 0.59409484 0.02738231]]"
51,The winning sniper targeted the brutal terrorist. He was a top assassin.,0.2572343876337463,0.25723438763547823,-2.641387316853158,1.2047184466612908,1.581968930389607,"[[0.41757351 0.3699184  0.11268401 0.09982407]
 [0.65475002 0.13274189 0.17668711 0.03582097]
 [0.3300043  0.29234293 0.20025322 0.17739955]
 [0.5174426  0.10490463 0.31399454 0.06365823]]"
52,The passionate people staged a boycott against the government. They were promoting human rights.,0.468155974107196,0.4681559741244493,-3.284366757836625,1.879819700470132,1.5819689303896063,"[[0.51463356 0.20184718 0.20364613 0.07987314]
 [0.6845383  0.03194244 0.27087929 0.01263997]
 [0.34999012 0.1372715  0.36828956 0.14444882]
 [0.46553832 0.0217233  0.48987927 0.02285911]]"
53,The heart moved brain-enhancing blood with resilience. It was a powerful muscle.,0.434545790462037,0.43454579046196695,-2.5044183716541517,1.7487308573444933,1.581968930389607,"[[1.80018488e-01 2.63679285e-01 2.25704730e-01 3.30597497e-01]
 [4.06071418e-03 4.39637059e-01 5.09126815e-03 5.51210959e-01]
 [2.64331048e-03 3.87174798e-03 4.03079907e-01 5.90405034e-01]
 [5.96256999e-05 6.45543276e-03 9.09235663e-03 9.84392585e-01]]"
54,The fearless heart pumped blood that nourished cells. It was a invigorating liquid.,0.5510844678890162,0.5510844678941016,-4.750410051806838,3.0793968166978445,1.581968930389607,"[[0.13645581 0.09081115 0.46396499 0.30876805]
 [0.10136827 0.12589869 0.34466343 0.42806961]
 [0.02962256 0.01971377 0.57079824 0.37986543]
 [0.02200557 0.02733077 0.42402613 0.52663754]]"
55,The knife scraped the fence with power. It was a powerful tool.,0.5010522886279803,0.5010522886343713,-3.3613931670157595,2.0042091545417486,1.581968930389607,"[[0.26313289 0.05721419 0.55826648 0.12138644]
 [0.14472892 0.17561816 0.30705894 0.37259398]
 [0.65876771 0.14323888 0.16263166 0.03536175]
 [0.36233684 0.43966975 0.08945102 0.10854239]]"
56,The bee collected nectar from the awe-inspiring flower. It was searching for pollen.,0.9606640300346819,0.9606640300358156,-5.49481429420251,4.893734084662347,1.581968930389607,"[[1.61700272e-02 1.37568600e-02 5.24147685e-01 4.45925428e-01]
 [2.96453027e-02 2.81584557e-04 9.60945615e-01 9.12749815e-03]
 [1.49964219e-01 1.27584001e-01 3.90353492e-01 3.32098287e-01]
 [2.74936746e-01 2.61147416e-03 7.15654171e-01 6.79760855e-03]]"
57,The determined bee rested on the pristine flower. It was in full bloom.,0.4545115547771852,0.45451155477739624,-2.2091632377173482,1.5290262956661187,1.5819689303896065,"[[0.01902802 0.2305266  0.0572199  0.69322548]
 [0.10105172 0.1485029  0.30387655 0.44656883]
 [0.00172867 0.02094303 0.07451925 0.90280905]
 [0.00918041 0.01349129 0.39574786 0.58158044]]"
58,The unpredictable storm affected the international flight. It was putting lives in peril.,0.30834671844396777,0.30834671844480144,-3.0356423284622878,1.2333868737797227,1.5819689303896067,"[[0.5011696  0.09347093 0.34164143 0.06371804]
 [0.34848322 0.24615731 0.23755692 0.16780255]
 [0.45045242 0.08401189 0.39235861 0.07317707]
 [0.31321754 0.22124677 0.2728226  0.19271309]]"
59,The sniper targeted the ruthless terrorist. He was a barbaric drug lord.,0.5544016380384933,0.5544016380521537,-4.66444931712458,3.0973567970480365,1.581968930389607,"[[0.47688757 0.05623901 0.41762339 0.04925003]
 [0.40147851 0.13164807 0.35158563 0.11528779]
 [0.30423152 0.03587781 0.59027944 0.06961123]
 [0.25612413 0.08398519 0.49694    0.16295067]]"
60,The active bee descended on the rich flower. It was a popular destination.,0.4412623751982676,0.4412623752438357,-2.25170885305739,1.525330867298387,1.581968930389607,"[[4.35244654e-04 3.37580976e-03 1.13770591e-01 8.82418355e-01]
 [1.07934150e-03 2.73171292e-03 2.82134011e-01 7.14054934e-01]
 [4.39856662e-02 3.41158105e-01 7.02201694e-02 5.44636059e-01]
 [1.09077859e-01 2.76065912e-01 1.74135494e-01 4.40720735e-01]]"
61,The sailors tumbled off the safe boats. They were causing accidents.,0.6481840503986903,0.6481840503773569,-3.6992251655402972,2.5927362020776643,1.5819689303896065,"[[0.37187004 0.08330672 0.44510936 0.09971388]
 [0.10342269 0.35175408 0.12379165 0.42103159]
 [0.71518245 0.16021594 0.10179695 0.02280466]
 [0.19890306 0.67649532 0.02831127 0.09629034]]"
62,The unyielding heart circulated essential blood that aided digestion. It was a life-invigorating fluid.,0.6893431548971651,0.6893431548982905,-3.832337755954635,2.7573726195931627,1.5819689303896067,"[[0.14266387 0.06389137 0.54801756 0.2454272 ]
 [0.18505251 0.02150273 0.71084589 0.08259887]
 [0.54434937 0.24378441 0.14633206 0.06553416]
 [0.70608779 0.08204599 0.18981061 0.02205561]]"
63,The sniper executed the brutal terrorist. He was a bad human rights violator.,0.23348335116303243,0.2334833511638219,-2.8175513979588143,1.2530271577071694,1.5819689303896067,"[[0.08779009 0.25106325 0.17128981 0.48985686]
 [0.05001426 0.28883907 0.09758429 0.56356238]
 [0.09873066 0.28235124 0.16034924 0.45856886]
 [0.05624714 0.32483477 0.09135141 0.52756668]]"
64,The brave students delved into the books. They were filled with knowledge.,0.8022459810666013,0.8022459810684082,-4.273485468004358,3.2089839242736313,1.5819689303896067,"[[0.34916252 0.47730204 0.07331478 0.10022065]
 [0.0200158  0.80644876 0.00420278 0.16933265]
 [0.15476061 0.21155637 0.26771669 0.36596632]
 [0.00887168 0.3574453  0.01534691 0.61833611]]"
65,The storm caused trouble for the scheduled flight. It was full of passengers.,0.43150408830523834,0.43150408895396875,-2.6022847443878456,1.921347653972569,1.5819689303896067,"[[0.43550103 0.07183135 0.4229126  0.06975502]
 [0.41457883 0.09275355 0.40259517 0.09007245]
 [0.84782878 0.13984051 0.01058485 0.00174586]
 [0.80709767 0.18057162 0.01007633 0.00225437]]"
66,The police identified the criminals in court. They were highly unpredictable and dangerous.,0.42122327645297464,0.42122327645604374,-2.693747408937299,1.6848931058191434,1.5819689303896067,"[[0.00237627 0.1709186  0.01133602 0.81536911]
 [0.04871282 0.12458204 0.23238507 0.59432006]
 [0.00596396 0.4289716  0.00774833 0.5573161 ]
 [0.12225947 0.31267609 0.15883842 0.40622601]]"
67,The skilled bee approached the symmetrical flower. It was seeking the sweetest nectar.,0.14674435147205267,0.14674435122723506,-2.389757514378176,0.7278184299821029,1.581968930389607,"[[0.48632405 0.14152237 0.28826673 0.08388685]
 [0.3720845  0.25576192 0.22055167 0.1516019 ]
 [0.51649613 0.15030258 0.25809465 0.07510664]
 [0.39516904 0.27162968 0.19746714 0.13573415]]"
68,The powerful knife sliced through the parking fence separating the yards. It was a transparent and thin.,0.4712436308028305,0.47124363080178333,-3.6689959089463993,2.1811788430151378,1.581968930389607,"[[0.57716787 0.14642395 0.22047503 0.05593316]
 [0.18259708 0.54099473 0.0697511  0.20665708]
 [0.49650706 0.12596079 0.30113584 0.07639631]
 [0.15707863 0.46538922 0.09526955 0.2822626 ]]"
69,The turbulent storm prevented the flight. It was flying to Hawaii.,0.5391605459013202,0.5391605461332878,-3.067285352785601,1.9496707712892987,1.5819689303896065,"[[0.81362575 0.06188724 0.11568742 0.00879959]
 [0.38688523 0.48862776 0.05501025 0.06947676]
 [0.55869898 0.04249661 0.37061419 0.02819022]
 [0.26566561 0.33552998 0.17622986 0.22257454]]"
70,The familia birds ate the tasty seeds. They were a new experience.,0.6461552581838781,0.6461552581845768,-3.6514581665514187,2.58462103273921,1.581968930389607,"[[0.09627989 0.67474756 0.0285923  0.20038024]
 [0.56673808 0.20428938 0.16830459 0.06066796]
 [0.02246282 0.15742368 0.10240938 0.71770412]
 [0.13222426 0.04766225 0.6028184  0.21729509]]"
71,The sniper assassinated the notorious terrorist. He was a precise assassin.,0.3311701883093855,0.33117018830385714,-2.5971768146841727,1.324680753243864,1.581968930389607,"[[0.37698304 0.37213837 0.12625053 0.12462806]
 [0.60769652 0.1414249  0.2035158  0.04736279]
 [0.41989998 0.41450378 0.08333359 0.08226266]
 [0.6768786  0.15752515 0.13433371 0.03126253]]"
72,The birds nibbled on the seeds. They were bursting with flavor.,0.14289052235692212,0.1428905224042517,-1.1903001535439128,0.6410443634742486,1.581968930389607,"[[0.64993813 0.1668966  0.14574073 0.03742454]
 [0.78084496 0.03598978 0.17509499 0.00807027]
 [0.72803342 0.18695057 0.06764544 0.01737057]
 [0.87466975 0.04031424 0.0812702  0.00374581]]"
