,Unnamed: 0,Sentence,CF,SF,CbD,DI,Violation,Distribution,Entropy
10,10,The hardworking bee gathered pollen from the intricate flower. It was a treasure.,0.5356120060904379,0.5356120060868961,-2.8362140407972625,2.1424480243584094,1.580926345381236,"[[0.33686779 0.08688386 0.45615877 0.12008958]
 [0.40615627 0.01759538 0.55320738 0.02304096]
 [0.72609642 0.18936064 0.06693013 0.01761281]
 [0.87823417 0.03722289 0.08112949 0.00341346]]",(0.120931808271+0j)
11,11,The brave students learned from the stimulating books. They were convincing.,0.8905336485336676,0.8905336485643913,-4.281032498486381,3.562134594257565,1.5855309501805976,"[[2.54589725e-04 1.39626737e-03 2.90402815e-01 7.07946328e-01]
 [1.28056628e-03 3.70290813e-04 8.90903939e-01 1.07445204e-01]
 [1.17899278e-01 2.97854490e-01 1.72758127e-01 4.11488105e-01]
 [3.68737495e-01 4.70162728e-02 5.23447010e-01 6.07992215e-02]]",(0.940519921282-0j)
12,12,The sailors left the navy boats. They were facing the storm.,0.2785992157561647,0.2785992158532917,-2.28273933465839,1.1143968634135817,1.626664645198821,"[[0.07677162 0.22086905 0.18997187 0.51238746]
 [0.15364243 0.14399825 0.17620502 0.5261543 ]
 [0.00418803 0.04706021 0.26255546 0.6861963 ]
 [0.00795124 0.043297   0.32189622 0.62685555]]",(0.993996896529+0j)
13,13,The serrated knife scraped the old fence surrounding the garden. It was a separating the yards.,0.415387949817412,0.4153879498151397,-3.673858891868332,1.971970676715974,1.5812185881266032,"[[0.28740123 0.49405877 0.07867082 0.13986919]
 [0.49402125 0.28743874 0.13679549 0.08174451]
 [0.2585603  0.44986116 0.10751175 0.18406679]
 [0.44802529 0.26039618 0.18279146 0.10878708]]",(0.01888664011+0j)
14,14,The activist people held a vigil against the government. They were demanding a voice.,0.6154079543504704,0.6154079543546715,-3.0169465033918472,2.4616318174189495,1.6897792186258274,"[[0.13989995 0.62133796 0.16778593 0.07097616]
 [0.59781789 0.16342002 0.23047735 0.00828474]
 [0.00514367 0.20774362 0.3025422  0.4845705 ]
 [0.11217611 0.10071118 0.71611914 0.07099357]]",(0.000716576459+0j)
15,15,The diligent birds pecked at the mouth-watering seeds. They were a filling food.,0.4527155151312334,0.4527155138646412,-2.4507667658540684,1.8319914917357056,1.5877905820834504,"[[7.10558791e-01 2.73242679e-01 1.29934507e-02 3.20507923e-03]
 [9.63046407e-01 2.07550629e-02 1.54727038e-02 7.25826133e-04]
 [3.79493024e-01 1.46310573e-01 3.44059217e-01 1.30137186e-01]
 [5.13514589e-01 1.22890079e-02 4.65004522e-01 9.19188111e-03]]",(0.006925481309+0j)
16,16,The police chased the criminals for hours. They were notorious and dangerous.,0.9922980965152848,0.9922980965925964,-5.374222873326146,4.694796546342636,1.5813015922956368,"[[8.96260092e-04 7.43756524e-04 5.32615212e-01 4.65744772e-01]
 [1.59209674e-03 4.79198751e-05 9.92346016e-01 6.01396692e-03]
 [1.86866712e-01 1.65243719e-01 3.46644759e-01 3.01244809e-01]
 [3.49813067e-01 2.29736464e-03 6.44125046e-01 3.76452215e-03]]",(0.053008897372+0j)
17,17,The sniper took out the terrorist. He was a ruthless assassin.,0.3772369101697651,0.377236910187713,-2.405996546944448,1.5089476407518818,1.5820859881660423,"[[0.66893643 0.18446258 0.11500421 0.03159678]
 [0.81660203 0.03679698 0.14026434 0.00633665]
 [0.4542476  0.12538187 0.32969304 0.09067749]
 [0.55471229 0.02491717 0.40215408 0.01821646]]",(0.039146651585-0j)
18,18,The monstrous storm destroyed the flight. It was bringing high winds.,0.6138060551036704,0.6138060551085573,-3.1612581536984,2.455224220453643,1.678062284195149,"[[0.15708435 0.27895425 0.3750543  0.1889071 ]
 [0.05565779 0.38038081 0.04748497 0.51647643]
 [0.30634492 0.4106039  0.22579372 0.05725746]
 [0.01782447 0.69912435 0.08531829 0.19773288]]",(0.18276604973-0j)
19,19,The treacherous storm cancelled the flight. It was flying to Hawaii.,0.786784224859401,0.7867842248972989,-4.474160097885323,4.211044716154223,1.7359200290730148,"[[0.10344338 0.27650509 0.54248205 0.07756948]
 [0.33580208 0.04414639 0.55903288 0.06101864]
 [0.04537289 0.06267785 0.60055254 0.29139672]
 [0.00674083 0.10130991 0.88809414 0.00385512]]",(0.875145380178+0j)
20,20,The diligent birds tried the tall seeds. They were fearless.,0.4464521463716135,0.4464521463942977,-3.9456656536271097,2.433890360172822,1.583115261332363,"[[0.03177711 0.26869446 0.07708735 0.62244107]
 [0.21422461 0.08624697 0.50311245 0.19641598]
 [0.05128452 0.43174539 0.05757995 0.45939015]
 [0.34457877 0.13845113 0.37275828 0.14421181]]",(0.540820804695-0j)
21,21,The imaginative bee buzzed around the sweet flower. It was abundant with pollen.,0.8872341620478761,0.8872341619671467,-4.601083401020291,3.989351353865715,1.6515495893386696,"[[6.28609883e-02 6.54133626e-01 8.41879050e-03 2.74586595e-01]
 [4.89634722e-01 2.27359892e-01 1.17256216e-01 1.65749170e-01]
 [4.34656842e-02 9.15048257e-01 2.78140945e-02 1.36719646e-02]
 [5.66034781e-01 3.92479160e-01 4.08561568e-02 6.29902402e-04]]",(0.988218926606-0j)
22,22,The diligent birds chose the overlooked seeds. They were a quick snack.,0.1925922425409729,0.1925922425424652,-1.2421301523262855,0.8768123486604142,1.6095883771169823,"[[0.59253839 0.22458351 0.15401707 0.02886104]
 [0.79624632 0.02087557 0.16951222 0.01336589]
 [0.69525922 0.2268337  0.05129623 0.02661084]
 [0.89755486 0.02453807 0.06820369 0.00970339]]",(0.068766945785-0j)
23,23,The sniper assassinated the notorious terrorist. He was a precise marksman.,0.6718722450836603,0.6718722450835982,-3.391992147057188,2.6874889803352575,1.5858611896302013,"[[0.22359428 0.07530111 0.53735845 0.16374615]
 [0.2899633  0.00893209 0.68080433 0.02030028]
 [0.67553481 0.21779026 0.08541793 0.021257  ]
 [0.86898623 0.02433885 0.10178141 0.00489352]]",(0.030969741975+0j)
24,24,The sharp knife scratched the fence effortlessly. It was weak and unstable.,0.4241790957225083,0.42417910546269,-3.221936885243321,1.6967164218558826,1.60126558040115,"[[0.1998485  0.12214976 0.36938501 0.30861673]
 [0.29080649 0.03119177 0.45537087 0.22263087]
 [0.33163801 0.33469673 0.2375955  0.09606976]
 [0.52785353 0.13848121 0.21832383 0.11534143]]",(0.092877812246+0j)
25,25,The storm devastated the commercial flight. It was putting lives in peril.,0.750046930471799,0.7500469304723532,-4.039131718321408,3.000187721889787,1.5899703744254077,"[[0.38127138 0.12233032 0.38262464 0.11377366]
 [0.1408529  0.3627488  0.13347067 0.36292763]
 [0.00992023 0.00392886 0.75397579 0.23217512]
 [0.00481079 0.0090383  0.26951278 0.71663813]]",(0.997554688013+0j)
26,26,The chirpy birds foraged for the seeds. They were seeking new experiences.,0.9106963554693932,0.9106963554422626,-6.248700647020771,5.746077747473993,1.579505283813745,"[[0.209801   0.73681441 0.01095451 0.04243008]
 [0.03352301 0.9130924  0.00239604 0.05098855]
 [0.16275226 0.58382633 0.05800325 0.19541815]
 [0.02761844 0.71896016 0.00830062 0.24512079]]",(0.167414159712-0j)
27,27,The imaginative bee stopped at the pristine flower. It was collecting essential pollen.,0.6506881119095236,0.6506881119105639,-4.139884947890328,2.6027524476433683,1.5869645274904487,"[[0.16646667 0.35372057 0.17397002 0.30584275]
 [0.26803457 0.25215267 0.26295723 0.21685554]
 [0.3352763  0.6558485  0.00516039 0.00371481]
 [0.52487048 0.46625431 0.00612131 0.00275389]]",(0.462057432608+0j)
28,28,The serrated knife scraped the construction fence surrounding the park. It was a rotten and weakened.,0.2271986364624478,0.2271986364401456,-1.4570035406287347,1.0114068957147395,1.5820407262250495,"[[0.79559788 0.17596754 0.02330208 0.0051325 ]
 [0.91902737 0.05253805 0.02688497 0.00154961]
 [0.58844708 0.13026662 0.23045288 0.05083342]
 [0.67990043 0.03881327 0.26601191 0.01527439]]",(0.964762919951-0j)
29,29,The unwavering people led a protest against the government. They were embezzling public funds.,0.8426041857623439,0.8426041857623864,-4.152537009994637,3.370416743049545,1.5770187996502247,"[[0.08507905 0.22347777 0.17741266 0.51403051]
 [0.26581289 0.04274393 0.58697845 0.10446473]
 [0.00191525 0.00827191 0.26057647 0.72923638]
 [0.00790153 0.00228563 0.84488981 0.14492303]]",(0.962576885644-0j)
30,30,The sailors jumped off the navy boats. They were ignoring the warnings.,0.5854808420690818,0.5854808420695419,-2.622718791375438,1.9998396468843045,1.5890423319914389,"[[0.92109672 0.02499249 0.04673255 0.00717825]
 [0.45231568 0.49377352 0.01555367 0.03835713]
 [0.71322391 0.02516478 0.25460536 0.00700595]
 [0.32843763 0.40995106 0.13943173 0.12217958]]",(0.663516701604+0j)
31,31,The clever bee crawled on the flower. It was producing honey.,0.3695488925214331,0.3695488925004097,-2.7824900311592105,1.7466514757715048,1.6502720235293844,"[[0.32707463 0.29298594 0.12242    0.25751943]
 [0.55245876 0.06760181 0.33369874 0.04624069]
 [0.39167662 0.42736691 0.05781801 0.12313846]
 [0.75940166 0.05964187 0.12675584 0.05420063]]",(0.999334542806-0j)
32,32,The active bee hovered above the flowering flower. It was an untouched paradise.,0.5923000510830535,0.592300051024638,-3.91900431604626,2.369200204332724,1.577870250275042,"[[0.20000819 0.26725858 0.24482399 0.28790924]
 [0.26778687 0.1994799  0.34237638 0.19035685]
 [0.01010711 0.00775609 0.43472507 0.54741173]
 [0.00719311 0.0106701  0.60297015 0.37916664]]",(0.371801217335-0j)
33,33,The graceful birds foraged for the scattered seeds. They were a juicy delight.,0.7971499720629296,0.7971499724204203,-6.603668067400931,5.955009255013225,1.6005131219353534,"[[0.0543805  0.81936691 0.02221694 0.10403564]
 [0.15829409 0.71545332 0.02317439 0.1030782 ]
 [0.06413228 0.80893854 0.01246516 0.11446402]
 [0.16429731 0.70877351 0.01717117 0.10975801]]",(0.090743248157-0j)
34,34,The bee hovered over the flower. It was full of pollen.,0.8070069834179937,0.807006983418422,-4.7799484925861515,3.6017469895797785,1.5958863366501592,"[[0.17537412 0.00141269 0.80841967 0.01479352]
 [0.09681747 0.07996934 0.39613697 0.42707622]
 [0.39542858 0.0040961  0.58836521 0.01211011]
 [0.20388362 0.19564106 0.28907082 0.3114045 ]]",(0.998784517837+0j)
35,35,The durable knife scratched the swimming fence with care. It was sharp and powerful.,0.5426376154864416,0.5426376154833201,-3.800426681256602,2.4903878846200493,1.581893312647258,"[[0.29506911 0.54419462 0.05795782 0.10277845]
 [0.63544051 0.20382322 0.12386386 0.03687241]
 [0.07511524 0.14155151 0.27791169 0.50542156]
 [0.16245954 0.05420721 0.59684483 0.18648841]]",(0.005126600346-0j)
36,36,The storm obstructed the flight. It was carrying important documents.,0.9231927318604518,0.9231927318608172,-5.623489525195346,5.127783519873047,1.5847286085712866,"[[0.39127931 0.08213713 0.44089028 0.08569328]
 [0.44288151 0.03053493 0.49198187 0.03460169]
 [0.00997728 0.00169336 0.8221923  0.16613705]
 [0.00939165 0.002279   0.92547173 0.06285763]]",(0.301984147779-0j)
37,37,The knife punctured the weak fence effortlessly. It was a precise tool.,0.33261841659316,0.3326184166240572,-1.941389937297514,1.5287821278606757,1.5820019038826825,"[[8.11420978e-01 1.88171247e-01 3.32026042e-04 7.57487555e-05]
 [9.49628274e-01 4.99639510e-02 3.86835642e-04 2.09391564e-05]
 [5.01146037e-01 1.16250656e-01 3.10606967e-01 7.19963396e-02]
 [5.86552167e-01 3.08445259e-02 3.63462943e-01 1.91403642e-02]]",(0.215202187159-0j)
38,38,The durable knife sliced through the fence smoothly. It was enclosing the prison yard.,0.8147752371367593,0.8147752372711706,-4.900501634634301,4.001450941462656,1.5861558531033433,"[[0.43865598 0.13992097 0.32550847 0.09591459]
 [0.56157286 0.01700408 0.40692268 0.01450038]
 [0.11579724 0.03792307 0.6483672  0.19791249]
 [0.14976707 0.00395324 0.81872847 0.02755122]]",(0.767307859595-0j)
39,39,The people took to the streets against the government. They were risking their safety.,0.7917278395643346,0.7917278394189629,-3.9033325745643186,3.166911357675844,1.552900383252592,"[[0.06883015 0.16946391 0.1396047  0.62210124]
 [0.21021353 0.02808053 0.61226249 0.14944346]
 [0.00153102 0.02921716 0.20690383 0.76234799]
 [0.01795109 0.01279708 0.80452492 0.16472691]]",(0.83510471598-0j)
40,40,The adventurous students studied the books. They were struggling to stay awake.,0.6808629195496175,0.6808629215652575,-4.76391995043733,4.359839951870798,1.7192408070140937,"[[0.19860189 0.45560551 0.00496701 0.3408256 ]
 [0.1472637  0.5069437  0.09784663 0.24794598]
 [0.14418399 0.74024783 0.05938491 0.05618327]
 [0.13771635 0.74671547 0.10739398 0.0081742 ]]",(0.203874837897-0j)
41,41,The skilled sailors slid off the unprotected boats. They were suffering structural damage.,0.5032290721396222,0.5032290721576632,-3.558688899355599,2.1937970199396997,1.5691183266017412,"[[0.53118232 0.21186156 0.16664138 0.09031474]
 [0.35143625 0.39160764 0.11815447 0.13880165]
 [0.67547402 0.29734577 0.02234968 0.00483053]
 [0.45844798 0.51437181 0.01114274 0.01603747]]",(0.002619875543-0j)
42,42,The birds feasted on the crisp seeds. They were savory.,0.1815760413315948,0.181576041339866,-1.0580753621507977,0.7263041653628692,1.706276519102162,"[[0.5855478  0.28987081 0.10829477 0.01628662]
 [0.80123497 0.07418364 0.03244413 0.09213726]
 [0.64450324 0.11946151 0.04933933 0.18669592]
 [0.65451064 0.10945411 0.17916846 0.05686679]]",(0.013334211787-0j)
43,43,The students created projects based on the humorous books. They were outdated.,0.6867912237647683,0.6867912237669631,-3.5983245313223,2.747164895068658,1.5804676064098195,"[[0.17932834 0.1190833  0.41742999 0.28415837]
 [0.29392651 0.00448513 0.69127636 0.010312  ]
 [0.51141831 0.34465549 0.08534003 0.05858618]
 [0.84322208 0.01285171 0.14198079 0.00194542]]",(0.027120900416+0j)
44,44,The storm battered the scheduled flight. It was putting lives in peril.,0.2718922891543971,0.2718922888579057,-3.222835180771864,1.3882901088490789,1.587089807979911,"[[0.45478498 0.2782157  0.17275124 0.09424808]
 [0.33705884 0.39594184 0.12404955 0.14294977]
 [0.24041715 0.145511   0.38711906 0.22695278]
 [0.1829818  0.20294635 0.27812659 0.33594526]]",(0.985987241435+0j)
45,45,The birds chewed on the tempting seeds. They were bursting with flavor.,0.935006985523438,0.9350069855239996,-4.703837109963235,3.869317106649075,1.6388039778815606,"[[0.01612071 0.01999873 0.95500571 0.00887485]
 [0.02257359 0.01354585 0.52923053 0.43465004]
 [0.49936923 0.0201126  0.47175719 0.00876098]
 [0.32218767 0.19729415 0.22961645 0.25090173]]",(0.079175867055+0j)
46,46,The winning sniper targeted the brutal terrorist. He was a top assassin.,0.6848616836842707,0.6848616836936103,-3.5094513102935068,2.739446734776468,1.5826668882151245,"[[0.70005012 0.16192141 0.11251587 0.0255126 ]
 [0.81865312 0.04331842 0.13084507 0.0071834 ]
 [0.21476789 0.04986862 0.5977981  0.1375654 ]
 [0.25143475 0.01320176 0.69806344 0.03730006]]",(0.000113656428-0j)
47,47,The passionate people staged a boycott against the government. They were promoting human rights.,0.4214816308630544,0.4214816308705325,-1.6231332684408324,1.1253042775941131,1.5824013642741828,"[[0.00101829 0.03609724 0.02707886 0.93580561]
 [0.01164145 0.02547407 0.29778177 0.66510271]
 [0.00716072 0.2491754  0.02093643 0.72272745]
 [0.07906503 0.17727109 0.23035818 0.51330569]]",(7.510014e-06-0j)
48,48,The heart moved brain-enhancing blood with resilience. It was a powerful muscle.,0.7634277356361043,0.7634277354892738,-4.230711037347586,3.314193358995968,1.58157219625037,"[[0.09161744 0.01372166 0.77714939 0.11751151]
 [0.08021421 0.02512489 0.68316013 0.21150077]
 [0.60670083 0.09155291 0.262066   0.03968026]
 [0.53271204 0.16554169 0.2306623  0.07108396]]",(0.001956189004+0j)
49,49,The knife scraped the fence with power. It was a powerful tool.,0.5197797980667345,0.5197797980742789,-2.7526554129838576,2.114199494339008,1.5819913999025357,"[[0.34300678 0.05897896 0.51030494 0.08770931]
 [0.37055196 0.03143378 0.55121358 0.04680068]
 [0.79404879 0.13648683 0.05926294 0.01020145]
 [0.85772975 0.07280587 0.06403579 0.00542859]]",(0.020011122148+0j)
50,50,The bee collected nectar from the awe-inspiring flower. It was searching for pollen.,0.823714131868949,0.823714131872278,-4.376086977193426,3.3330718576114986,1.5832064592906503,"[[1.90427169e-03 5.00473717e-04 8.24214606e-01 1.73380649e-01]
 [9.57207056e-04 1.44753835e-03 3.92231328e-01 6.05363926e-01]
 [3.17536554e-01 6.60981488e-02 5.08582323e-01 1.07782974e-01]
 [1.52023741e-01 2.31610961e-01 2.41164794e-01 3.75200503e-01]]",(0.317253876953-0j)
51,51,The determined bee rested on the pristine flower. It was in full bloom.,0.8720730312604537,0.8720730312648202,-6.301445815638669,5.741649269618758,1.5781730593455516,"[[0.2040783  0.04436159 0.60770088 0.14385923]
 [0.23437956 0.01406033 0.71511047 0.03644964]
 [0.0632558  0.0141612  0.74852338 0.17405963]
 [0.0732991  0.00411789 0.87619092 0.04639208]]",(0.179064771793+0j)
52,52,The unpredictable storm affected the international flight. It was putting lives in peril.,0.696604078912533,0.6966040789039019,-5.745123230887929,4.984283549117267,1.7584494229064054,"[[0.21542495 0.00353453 0.6827749  0.09826562]
 [0.10806659 0.11089289 0.6603597  0.12068082]
 [0.16754907 0.03404669 0.73065077 0.06775346]
 [0.18367136 0.0179244  0.58475493 0.21364931]]",(0.999576292401-0j)
53,53,The sniper targeted the ruthless terrorist. He was a barbaric drug lord.,0.3589145265558771,0.3589145265576384,-3.177216872468841,1.8584288636520243,1.5819679568569875,"[[0.5748801  0.13232103 0.23801372 0.05478515]
 [0.67142227 0.03577886 0.27798606 0.01481281]
 [0.48000933 0.11048448 0.33288449 0.0766217 ]
 [0.56061943 0.02987438 0.38878891 0.02071728]]",(0.004532819569+0j)
54,54,The active bee descended on the rich flower. It was a popular destination.,0.6213191873488406,0.6213191873746595,-3.1395344262016756,2.4852767495975256,1.5819693876361904,"[[0.2665676  0.06095017 0.5473361  0.12514613]
 [0.31076115 0.01675662 0.63807581 0.03440642]
 [0.74112062 0.16945474 0.07278309 0.01664156]
 [0.86398757 0.04658779 0.08484939 0.00457525]]",(0.038046003139+0j)
55,55,The sailors tumbled off the safe boats. They were causing accidents.,0.5277745793917124,0.5277745794441526,-3.0820595695454327,2.1110983177772975,1.581685125924172,"[[0.66367263 0.15783218 0.14391643 0.03457875]
 [0.78109354 0.04041128 0.16970448 0.0087907 ]
 [0.34306197 0.07996147 0.46452709 0.11244947]
 [0.40147457 0.02154887 0.54932345 0.02765311]]",(0.957542127092-0j)
56,56,The sniper executed the brutal terrorist. He was a bad human rights violator.,0.3455203247407973,0.3455203247802664,-1.951782360307328,1.3820812991210658,1.5820437898374389,"[[0.74172355 0.21423295 0.03419904 0.00984445]
 [0.91895348 0.03700302 0.04232737 0.00171613]
 [0.47777493 0.13798559 0.29814766 0.08609181]
 [0.59190998 0.02385054 0.36937087 0.01486861]]",(0.000404663553+0j)
57,57,The brave students delved into the books. They were filled with knowledge.,0.2912365939111249,0.291236593977991,-1.525215668218698,1.2786056227077744,1.6111961429734591,"[[0.63454891 0.30740182 0.01616522 0.04188405]
 [0.91896509 0.02298564 0.05140045 0.00664883]
 [0.49088066 0.30771392 0.15983347 0.04157195]
 [0.78803041 0.01056417 0.18233513 0.0190703 ]]",(0.965593512012+0j)
58,58,The storm caused trouble for the scheduled flight. It was full of passengers.,0.6286184736935231,0.6286184737292316,-3.5716600411972284,2.514473894934712,1.5639213366013682,"[[0.71499865 0.06674108 0.18164232 0.03661796]
 [0.54484668 0.23689304 0.15217913 0.06608115]
 [0.24702233 0.02100016 0.64961863 0.08235888]
 [0.201646   0.06637649 0.4953798  0.2365977 ]]",(0.150207088759-0j)
59,59,The police identified the criminals in court. They were highly unpredictable and dangerous.,0.4327952270991626,0.4327952270897253,-2.817322843922754,1.6474899167814052,1.5745741578523211,"[[5.87467057e-01 2.22199316e-04 4.12094679e-01 2.16065113e-04]
 [3.48062139e-01 2.39627117e-01 2.55712612e-01 1.56598131e-01]
 [7.80914410e-01 3.81221174e-04 2.18647326e-01 5.70432545e-05]
 [4.68079807e-01 3.13215824e-01 1.35694944e-01 8.30094248e-02]]",(0.020520081337-0j)
60,60,The skilled bee approached the symmetrical flower. It was seeking the sweetest nectar.,0.1948775263887231,0.1948775357820116,-2.7475782945606504,1.408603132289762,1.5787574431615423,"[[0.62696791 0.07274135 0.26761889 0.03267186]
 [0.59957452 0.10013473 0.26137641 0.03891433]
 [0.63267372 0.07100396 0.26191307 0.03440924]
 [0.60345358 0.1002241  0.25749735 0.03882497]]",(0.329451589942+0j)
61,61,The powerful knife sliced through the parking fence separating the yards. It was a transparent and thin.,0.1647752460525432,0.1647752460566234,-1.2197890985360762,0.7088247664489438,1.5812811202556047,"[[0.62878041 0.18363158 0.14489952 0.0426885 ]
 [0.77203644 0.04037554 0.17884968 0.00873834]
 [0.7255981  0.21285707 0.04808183 0.013463  ]
 [0.89274608 0.0457091  0.05814004 0.00340478]]",(0.380837944722-0j)
62,62,The turbulent storm prevented the flight. It was flying to Hawaii.,0.5134758871182649,0.5134758871177798,-2.545196772588456,2.0539035485217463,1.703101493567945,"[[0.16808686 0.13516293 0.64863882 0.0481114 ]
 [0.14733173 0.15591806 0.27547714 0.42127308]
 [0.28050435 0.14892367 0.53622132 0.03435065]
 [0.06771753 0.3617105  0.35509134 0.21548063]]",(0.620742353682-0j)
63,63,The familia birds ate the tasty seeds. They were a new experience.,0.5103978102288864,0.5103978102290386,-2.6539821770313567,2.1150971247792167,1.5817549394858823,"[[0.35703655 0.08217533 0.45550025 0.10528787]
 [0.41698967 0.02222221 0.53262002 0.0281681 ]
 [0.78657264 0.18141352 0.02596416 0.00604968]
 [0.91918217 0.04880399 0.03042752 0.00158633]]",(0.795161165344+0j)
64,64,The sniper assassinated the notorious terrorist. He was a precise assassin.,0.6543605664672425,0.6543605664780265,-3.2948797755806147,2.6174422659193595,1.5792268823889373,"[[0.24176005 0.05545716 0.56571036 0.13707242]
 [0.28157265 0.01564457 0.67000513 0.03277766]
 [0.72152874 0.17137001 0.08594168 0.02115958]
 [0.84929364 0.0436051  0.10228413 0.00481712]]",(0.030851454198+0j)
65,65,The birds nibbled on the seeds. They were bursting with flavor.,0.8037579014467812,0.8037579014542622,-3.9682437516428744,3.215031605817048,1.5660954170170769,"[[0.77131398 0.22413787 0.00301941 0.00152875]
 [0.18897703 0.80647481 0.00271691 0.00183125]
 [0.51341081 0.13384918 0.26092257 0.09181744]
 [0.13754259 0.50971741 0.05415135 0.29858865]]",(0.018317220225-0j)
66,66,The dangerous storm postponed the flight. It was carrying essential supplies.,0.8256936742905552,0.8256936742914911,-4.598778846044032,3.6469178755968383,1.7586346357242797,"[[0.05846255 0.46122735 0.0169468  0.4633633 ]
 [0.16377509 0.35591481 0.26987901 0.21043109]
 [0.06130502 0.839798   0.01410432 0.08479266]
 [0.4061048  0.49499822 0.0275493  0.07134768]]",(0.473539400094-0j)
67,67,The impulsive sailors jumped from the boats. They were tipping over.,0.7474870923262547,0.7474870923261606,-3.7454909767205775,2.9899483693054134,1.5809647324785665,"[[0.06378299 0.39938567 0.07211672 0.46471462]
 [0.34984034 0.11332832 0.40317899 0.13365236]
 [0.00087993 0.00465231 0.13501978 0.85944799]
 [0.00432055 0.00121169 0.74869878 0.24576898]]",(0.528144932409+0j)
